;atomization_energy;atomtypes;coordinates;dipole;forces;heavy;name;nuclear_charges;size;smiles;total_energy
20;-702.1833842493888;['C', 'C', 'H', 'H', 'H', 'H', 'H', 'H'];[[0.756258, 0.016169, 0.009968], [-0.779339, -0.02269, 0.006231], [1.493863, -0.752514, 0.473438], [1.105114, 0.893066, 0.467813], [1.05239, -0.02148, -1.106918], [-1.150807, 0.646395, -0.77004], [-1.120153, 0.349948, 0.933143], [-1.103031, -1.02916, -0.187051]];[-0.0562, 0.1067, 0.0178];[[37.29022411387065, -42.84533683239286, -55.99046439862923], [35.50335068767542, -9.745944245173032, -5.259795843591289], [-49.86464446721248, 8.67560081834843, -8.247058133982822], [11.63010598798389, 42.63358120957308, 5.308812942620139], [0.16171990350678317, 9.903258823469534, 37.90974327875194], [-0.0871293876583056, -0.3693180377162745, -3.283882382659224], [-20.39258479992748, 3.109489609563673, 29.7483702023854], [-14.241040852417434, -11.361332531493597, -0.1857244790738674]];2;mc_amon00007_001_021;[6, 6, 1, 1, 1, 1, 1, 1];8;CC;-50064.65929091029
21;-699.172306204881;['C', 'C', 'H', 'H', 'H', 'H', 'H', 'H'];[[0.715848, 0.013815, -0.007446], [-0.739473, -0.000419, 0.031783], [1.231221, -0.840589, 0.506326], [1.276259, 0.951963, 0.261784], [1.126498, 0.057527, -0.998109], [-1.136151, 0.571521, -0.73676], [-1.295815, 0.228007, 0.925644], [-0.916603, -1.098502, -0.251826]];[-0.0064, 0.0445, -0.2012];[[94.29346269886453, 31.09195051614215, 24.03103953551433], [-18.6627434372554, -79.10245585795262, -2.945598467709642], [-12.418532317771563, 16.873347769681367, -5.0579062519288485], [-21.282054941604265, -9.413214716033666, 24.128684784266785], [-8.090989853612566, -22.788487617973, -29.988796606614116], [-22.301255092252767, 30.25953734023062, -38.18925197323111], [5.869753733325742, 1.1602855820195936, 17.7491145632747], [-17.407640789693716, 31.919038169706617, 10.272714416427904]];2;mc_amon00007_001_022;[6, 6, 1, 1, 1, 1, 1, 1];8;CC;-50061.64821286578
22;-685.4410244139416;['C', 'C', 'H', 'H', 'H', 'H', 'H', 'H'];[[0.719729, -0.015699, -0.024404], [-0.736734, -0.013859, 0.035316], [1.424536, -0.545112, 0.581185], [1.153206, 0.976829, 0.468159], [1.064336, 0.025182, -1.09154], [-1.00499, 0.687875, -0.849139], [-1.384219, 0.230194, 1.077194], [-1.062341, -1.0182, -0.282532]];[0.115, -0.0433, -0.0736];[[88.32735507591256, 99.06951114480907, 19.531564876943854], [-81.87775382101913, 2.4001622872663333, 7.341295996864843], [-8.19499466066993, -51.149748387404074, 6.717111811962761], [-27.35956689498159, -19.395604564161953, -34.95923195442152], [-2.295891856293193, -7.514193449613109, 21.620234504301223], [-9.725493575300487, -19.99853053505469, 42.68898039750683], [51.12756997625793, -8.028138966184486, -65.44307683331333], [-10.001225429727235, 4.616542470342902, 2.5031200143342835]];2;mc_amon00007_001_023;[6, 6, 1, 1, 1, 1, 1, 1];8;CC;-50047.91693107485
23;-679.2648051481065;['C', 'C', 'H', 'H', 'H', 'H', 'H', 'H'];[[0.725393, 0.028059, -0.022513], [-0.754492, -0.064721, 0.025462], [1.229756, -0.881963, 0.375898], [1.065525, 0.933354, 0.565465], [1.215399, 0.170636, -1.089574], [-0.79752, 0.620126, -0.693088], [-1.240392, 0.664353, 0.891078], [-1.123168, -1.07862, -0.055063]];[0.017, 0.1035, -0.1194];[[92.33328864076316, -3.0135187401374384, 8.851456894622846], [-9.779358310792222, 27.74122695821297, 100.59452445125045], [0.002238830147243739, 15.256428588381938, 2.2893318942304], [-0.7178261017810765, -23.571641787360964, -12.081626326885061], [-30.984159382463947, -7.737006853748068, 40.99541092919062], [-61.91553431241505, 48.67403032595247, -101.13429596452566], [27.086558871512587, -62.597526087808646, -31.83047868185892], [-16.0252082349707, 5.248008782328788, -7.684323196024686]];2;mc_amon00007_001_024;[6, 6, 1, 1, 1, 1, 1, 1];8;CC;-50041.74071180901
24;-696.3545841606588;['C', 'C', 'H', 'H', 'H', 'H', 'H', 'H'];[[0.740076, 0.008004, 0.000388], [-0.719886, -0.009213, 0.032471], [1.137754, -0.745723, 0.515511], [1.121257, 0.949306, 0.424264], [1.037301, 0.036285, -1.155977], [-1.254484, 0.481369, -0.828713], [-1.215516, 0.270109, 0.934615], [-1.083172, -0.955792, -0.271296]];[-0.0792, -0.1185, 0.0239];[[4.776481270628732, 104.69045946234867, -103.62254696868183], [-61.12667752958529, 5.519880789229436, -48.08857387080612], [45.483894212424865, -79.53766048499155, 43.49931832870381], [2.8979343905017703, -2.6437145157896116, -2.6679028936198437], [-1.2142001219955383, -10.52698290980322, 59.04169699152246], [20.75135851684434, 20.731497200034923, 19.73474227026938], [-5.374807441658569, 6.5604802665925375, 21.220430193144534], [-6.193983297160316, -44.79396099344224, 10.882835949467612]];2;mc_amon00007_001_025;[6, 6, 1, 1, 1, 1, 1, 1];8;CC;-50058.830490821565
25;-706.7544121292906;['C', 'C', 'H', 'H', 'H', 'H', 'H', 'H'];[[0.74266, 0.03647, 0.004532], [-0.735211, -0.03903, 0.00916], [1.261012, -0.826831, 0.474324], [1.109403, 1.019112, 0.310977], [1.037597, -0.115822, -0.984169], [-1.094054, 0.721358, -0.674869], [-1.209491, 0.276101, 0.97576], [-1.207767, -1.042485, -0.249527]];[0.0428, 0.0514, -0.1562];[[21.16989168570525, -24.58316967579937, 20.428043221041296], [-56.83883754008725, -7.064528920659204, 26.45671594854766], [-7.317572460887217, 17.426254622755838, 14.922438531463696], [3.724818082845194, -4.935862735019855, 7.693865498034681], [17.17690728674867, 3.085224153365024, -49.849840677192255], [-9.332165032911865, 0.20481856966227774, -12.79971212347665], [12.14636741307093, -10.258475077228699, -9.27468235738875], [19.270589379695227, 26.12573787710293, 2.423171958970315]];2;mc_amon00007_001_026;[6, 6, 1, 1, 1, 1, 1, 1];8;CC;-50069.23031879019
26;-679.2420626987497;['C', 'C', 'H', 'H', 'H', 'H', 'H', 'H'];[[0.730589, 0.016574, -0.005359], [-0.706035, -0.006659, -0.041212], [1.205167, -0.703528, 0.915492], [0.843342, 1.145019, 0.119201], [1.05359, -0.425359, -0.952938], [-1.286969, 0.93586, -0.338069], [-0.954157, -0.144051, 1.146694], [-1.139, -0.97194, -0.339863]];[-0.1396, -0.0096, -0.0358];[[62.50616806227689, -4.3950654865341825, 28.995326401164178], [-110.60513565460876, -25.299711533380517, 112.2297567436446], [-26.846246306104916, 54.87611515254392, -59.18831072064061], [39.11430860469538, -36.36426625840643, -1.69826531968437], [23.685120118807273, 15.535430937271663, -0.11209092081481022], [21.549889227820923, -36.118795371420106, -3.35414583748689], [-4.742190883251693, 20.774900622200928, -56.114173994117074], [-4.6619131696351115, 10.991391937724726, -20.75809753788607]];2;mc_amon00007_001_027;[6, 6, 1, 1, 1, 1, 1, 1];8;CC;-50041.717969359655
27;-691.2343867209004;['C', 'C', 'H', 'H', 'H', 'H', 'H', 'H'];[[0.762845, 0.025895, 0.024609], [-0.791526, -0.017005, 0.008513], [1.535679, -0.539811, 0.678799], [1.136909, 1.092124, -0.217673], [1.229322, -0.509159, -0.8708], [-1.179603, 1.010818, -0.399924], [-1.201879, -0.225169, 1.018242], [-1.186807, -0.908907, -0.610597]];[0.0144, -0.1121, -0.1405];[[70.39150452820617, -0.9737440722405084, -57.20657250669834], [-6.36893222032952, -10.193728061937568, -5.731577120996594], [-50.340308122743885, 30.137822295753182, 14.010799465209201], [-10.104428621753069, -34.123344322825965, 25.60323428999519], [-30.891397344805952, 14.629639154627371, 0.9231000267275394], [10.900682556308723, -49.60580700532162, 17.329785708487528], [2.404540338592405, 13.291303727386113, -8.208856908774422], [14.00833888652513, 36.837858284559, 13.280085860228844]];2;mc_amon00007_001_028;[6, 6, 1, 1, 1, 1, 1, 1];8;CC;-50053.7102933818
28;-686.8462065676391;['C', 'C', 'H', 'H', 'H', 'H', 'H', 'H'];[[0.801996, 0.019051, 0.003023], [-0.811411, 0.006282, -0.00194], [1.399054, -0.511644, 0.839309], [1.303668, 1.059317, 0.117338], [0.940284, -0.448059, -0.953812], [-1.35214, 0.846153, -0.634245], [-1.109576, -0.309771, 1.120676], [-1.059173, -0.920855, -0.519692]];[0.0328, -0.1876, -0.1501];[[-0.2692193252060596, 38.88293475838195, 27.156242459845544], [14.562612991273209, -18.356311861598776, 48.52410934191871], [-39.58696501803748, 0.6725478965309665, -27.93471975100219], [-27.190907566675193, -31.212120435788094, -20.20178737839074], [34.16841500939188, 0.981930980787421, -12.567093165058026], [27.23813881919888, -30.11001242042842, 47.90069238323764], [-5.1573468337548904, 41.70311367664594, -56.44897278099316], [-3.76472807619034, -2.562082594531, -6.428471109557784]];2;mc_amon00007_001_029;[6, 6, 1, 1, 1, 1, 1, 1];8;CC;-50049.32211322854
29;-691.8376607751292;['C', 'C', 'H', 'H', 'H', 'H', 'H', 'H'];[[0.746491, 0.056775, -0.025992], [-0.734516, -0.01424, 0.040042], [1.141138, -0.940298, 0.482709], [1.118837, 0.82385, 0.628665], [0.92624, -0.15271, -1.154879], [-1.071375, 0.494284, -0.883083], [-1.329057, 0.331235, 0.938804], [-0.918911, -1.050978, -0.195203]];[-0.0856, -0.072, -0.0263];[[23.21953712804373, -91.66082493752693, 10.496304533352296], [-43.36163027464832, 6.2418347340944935, -19.867427345304097], [-8.79803565620477, 43.67366722642042, -19.557277034826633], [22.939999973859297, 24.379263002526514, -20.26135235568216], [21.587734706713558, 32.28615888101249, 45.349053314716585], [-14.902663779591114, 7.4423066057644816, 16.35527085256285], [22.327321810630263, -8.816815504214249, -19.730364218943308], [-23.012265094623697, -13.545590008077216, 7.215792254124463]];2;mc_amon00007_001_030;[6, 6, 1, 1, 1, 1, 1, 1];8;CC;-50054.31356743603
30;-697.1766708312656;['C', 'C', 'H', 'H', 'H', 'H', 'H', 'H'];[[0.794047, 0.049072, -0.01611], [-0.785883, -0.043444, -0.010167], [1.105613, -0.755068, 0.878471], [1.255516, 1.064108, 0.233241], [1.124986, -0.346792, -0.979333], [-1.402056, 0.808632, -0.424245], [-1.009383, 0.116757, 1.079543], [-1.156711, -0.968891, -0.480984]];[-0.0597, 0.042, -0.0314];[[-10.842353204554076, -35.775787145397096, 44.187462143718115], [4.0019373479034455, 47.454656466704584, 30.768986223370668], [-7.9555501162727404, 49.822837160183234, -57.70563952652318], [-18.651373785003397, -30.97913387284317, -9.646916329073283], [14.155321405990628, 5.062898558560149, 2.820893968358692], [26.606540881076157, -13.844820092481603, -8.644584482897525], [-11.060570366289294, -24.95322648003139, -17.481018210605416], [3.7460478371492747, 3.2125765911263526, 15.700816213651928]];2;mc_amon00007_001_031;[6, 6, 1, 1, 1, 1, 1, 1];8;CC;-50059.65257749217
31;-703.2265930850205;['C', 'C', 'H', 'H', 'H', 'H', 'H', 'H'];[[0.792905, 0.012598, -0.009643], [-0.798732, -0.022263, 0.042811], [1.308629, -0.604918, 0.677947], [1.03905, 1.036752, 0.205992], [1.140866, -0.197056, -1.052666], [-1.084795, 0.768206, -0.776767], [-1.170949, 0.042833, 1.062937], [-1.183991, -0.911725, -0.501715]];[0.0491, -0.0051, -0.011];[[-44.40421718809552, 12.753192363584505, -35.55458290043047], [34.08219514648089, 1.841428309539555, -75.6720961155963], [8.89586826468353, -22.424050419709083, 18.94239205861877], [12.604710966308563, 14.188108172273013, 3.8849323846468033], [-4.818724959805326, 0.7489076573898718, 18.191703298007944], [-1.2998839937907665, -15.49506440282128, 53.62770527900292], [-9.63283470407407, 10.685891231594368, -5.184018320869194], [4.572886468292702, -2.2984117260298946, 21.76396550244058]];2;mc_amon00007_001_032;[6, 6, 1, 1, 1, 1, 1, 1];8;CC;-50065.70249974592
